"pair_id","Need_A","Identity_A","Control_A","Effort_A","Reciprocity_A","Attitude_A","Sex_A","Need_B","Identity_B","Control_B","Effort_B","Reciprocity_B","Attitude_B","Sex_B"
38381,"dificultad","peru","aplico","mas","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38382,"holgura","peru","aplico","mas","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38383,"dificultad","chile","no_aplico","mas","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38384,"holgura","chile","no_aplico","mas","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38385,"dificultad","venezuela","no_aplico","mas","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38386,"holgura","venezuela","no_aplico","mas","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38387,"dificultad","peru","no_aplico","mas","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38388,"holgura","peru","no_aplico","mas","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38389,"dificultad","chile","aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38390,"holgura","chile","aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38391,"dificultad","venezuela","aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38392,"holgura","venezuela","aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38393,"dificultad","peru","aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38394,"holgura","peru","aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38395,"dificultad","chile","no_aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38396,"holgura","chile","no_aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38397,"dificultad","venezuela","no_aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38398,"holgura","venezuela","no_aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38399,"dificultad","peru","no_aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38400,"holgura","peru","no_aplico","igual","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38401,"dificultad","chile","aplico","menos","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38402,"holgura","chile","aplico","menos","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38403,"dificultad","venezuela","aplico","menos","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38404,"holgura","venezuela","aplico","menos","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38405,"dificultad","peru","aplico","menos","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38406,"holgura","peru","aplico","menos","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38407,"dificultad","chile","no_aplico","menos","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38408,"holgura","chile","no_aplico","menos","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38409,"dificultad","venezuela","no_aplico","menos","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38410,"holgura","venezuela","no_aplico","menos","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38411,"holgura","peru","no_aplico","menos","no_hizo","agradece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38412,"dificultad","chile","aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38413,"holgura","chile","aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38414,"dificultad","venezuela","aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38415,"holgura","venezuela","aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38416,"dificultad","peru","aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38417,"holgura","peru","aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38418,"dificultad","chile","no_aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38419,"holgura","chile","no_aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38420,"dificultad","venezuela","no_aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38421,"holgura","venezuela","no_aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38422,"dificultad","peru","no_aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38423,"holgura","peru","no_aplico","mas","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38424,"dificultad","chile","aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38425,"holgura","chile","aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38426,"dificultad","venezuela","aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38427,"holgura","venezuela","aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38428,"dificultad","peru","aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38429,"holgura","peru","aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38430,"dificultad","chile","no_aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38431,"holgura","chile","no_aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38432,"dificultad","venezuela","no_aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38433,"holgura","venezuela","no_aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38434,"dificultad","peru","no_aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38435,"holgura","peru","no_aplico","igual","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38436,"dificultad","chile","aplico","menos","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38437,"holgura","chile","aplico","menos","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38438,"dificultad","venezuela","aplico","menos","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38439,"holgura","venezuela","aplico","menos","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38440,"dificultad","peru","aplico","menos","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38441,"holgura","peru","aplico","menos","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38442,"dificultad","chile","no_aplico","menos","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38443,"holgura","chile","no_aplico","menos","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38444,"dificultad","venezuela","no_aplico","menos","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38445,"holgura","venezuela","no_aplico","menos","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38446,"holgura","peru","no_aplico","menos","hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38447,"dificultad","chile","aplico","mas","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38448,"holgura","chile","aplico","mas","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38449,"dificultad","venezuela","aplico","mas","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38450,"holgura","venezuela","aplico","mas","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38451,"dificultad","peru","aplico","mas","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38452,"holgura","peru","aplico","mas","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38453,"dificultad","chile","no_aplico","mas","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38454,"holgura","chile","no_aplico","mas","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38455,"dificultad","venezuela","no_aplico","mas","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38456,"holgura","venezuela","no_aplico","mas","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38457,"holgura","peru","no_aplico","mas","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38458,"dificultad","chile","aplico","igual","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38459,"holgura","chile","aplico","igual","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38460,"dificultad","venezuela","aplico","igual","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38461,"holgura","venezuela","aplico","igual","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38462,"dificultad","peru","aplico","igual","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38463,"holgura","peru","aplico","igual","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38464,"dificultad","chile","no_aplico","igual","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38465,"holgura","chile","no_aplico","igual","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38466,"dificultad","venezuela","no_aplico","igual","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38467,"holgura","venezuela","no_aplico","igual","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38468,"holgura","peru","no_aplico","igual","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38469,"dificultad","chile","aplico","menos","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38470,"holgura","chile","aplico","menos","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38471,"dificultad","venezuela","aplico","menos","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38472,"holgura","venezuela","aplico","menos","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38473,"holgura","peru","aplico","menos","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38474,"holgura","chile","no_aplico","menos","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38475,"holgura","venezuela","no_aplico","menos","no_hizo","merece","mujer","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38476,"dificultad","chile","aplico","mas","hizo","agradece","hombre","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38477,"holgura","chile","aplico","mas","hizo","agradece","hombre","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38478,"dificultad","venezuela","aplico","mas","hizo","agradece","hombre","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38479,"holgura","venezuela","aplico","mas","hizo","agradece","hombre","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38480,"dificultad","peru","aplico","mas","hizo","agradece","hombre","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38481,"holgura","peru","aplico","mas","hizo","agradece","hombre","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38482,"dificultad","chile","no_aplico","mas","hizo","agradece","hombre","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38483,"holgura","chile","no_aplico","mas","hizo","agradece","hombre","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38484,"dificultad","venezuela","no_aplico","mas","hizo","agradece","hombre","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38485,"holgura","venezuela","no_aplico","mas","hizo","agradece","hombre","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
38486,"dificultad","peru","no_aplico","mas","hizo","agradece","hombre","dificultad","peru","no_aplico","menos","no_hizo","merece","hombre"
